Country,Product Name,Order Date (YEAR),Total Sales IFNULL (AGG)
Philippines,1957 Corvette Convertible,2005,0
Philippines,1956 Porsche 356A Coupe,2005,0
Philippines,1948 Porsche 356-A Roadster,2005,0
Philippines,1937 Horch 930V Limousine,2005,0
Philippines,1900s Vintage Bi-Plane,2005,0
Philippines,Corsair F4U ( Bird Cage),2004,0
Philippines,American Airlines: MD-11S,2004,0
Philippines,America West Airlines B757-200,2004,0
Philippines,2002 Yamaha YZR M1,2004,0
Philippines,1982 Ducati 996 R,2004,0
Philippines,1982 Ducati 900 Monster,2004,2356.2
Philippines,1980s Black Hawk Helicopter,2004,0
Philippines,1976 Ford Gran Torino,2004,5057.9
Philippines,1974 Ducati 350 Mk3 Desmo,2004,0
Philippines,1971 Alpine Renault 1600s,2004,0
Philippines,1970 Plymouth Hemi Cuda,2004,0
Philippines,1969 Dodge Super Bee,2004,0
Philippines,1969 Dodge Charger,2004,0
Philippines,1968 Ford Mustang,2004,0
Philippines,1968 Dodge Charger,2004,0
Philippines,1961 Chevrolet Impala,2004,0
Philippines,1957 Vespa GS150,2004,1712.74
Philippines,1957 Corvette Convertible,2004,6696
Philippines,1956 Porsche 356A Coupe,2004,0
Philippines,1948 Porsche 356-A Roadster,2004,0
Philippines,1937 Horch 930V Limousine,2004,0
Philippines,1900s Vintage Bi-Plane,2004,0
Philippines,Corsair F4U ( Bird Cage),2003,2816.93
Philippines,American Airlines: MD-11S,2003,2961.2
Philippines,America West Airlines B757-200,2003,3978.66
Philippines,2002 Yamaha YZR M1,2003,2544.9
Philippines,1982 Ducati 996 R,2003,977.67
Philippines,1982 Ducati 900 Monster,2003,2254.35
Philippines,1980s Black Hawk Helicopter,2003,6292.02
Philippines,1976 Ford Gran Torino,2003,3836.41
Philippines,1974 Ducati 350 Mk3 Desmo,2003,2720.56
Philippines,1971 Alpine Renault 1600s,2003,1800.3
Philippines,1970 Plymouth Hemi Cuda,2003,2956.59
Philippines,1969 Dodge Super Bee,2003,1902.42
Philippines,1969 Dodge Charger,2003,3855.6
Philippines,1968 Ford Mustang,2003,5457.54
Philippines,1968 Dodge Charger,2003,4333.5
Philippines,1961 Chevrolet Impala,2003,2080.1
Philippines,1957 Vespa GS150,2003,2272.12
Philippines,1957 Corvette Convertible,2003,6154.28
Philippines,1956 Porsche 356A Coupe,2003,5280
Philippines,1948 Porsche 356-A Roadster,2003,2574.88
Philippines,1937 Horch 930V Limousine,2003,1668.87
Philippines,1900s Vintage Bi-Plane,2003,2926.56
Singapore,The Queen Mary,2005,0
Singapore,The Mayflower,2005,0
Singapore,Pont Yacht,2005,0
Singapore,Diamond T620 Semi-Skirted Tanker,2005,0
Singapore,Collectable Wooden Train,2005,0
Singapore,2002 Chevy Corvette,2005,0
Singapore,2001 Ferrari Enzo,2005,0
Singapore,1998 Chrysler Plymouth Prowler,2005,0
Singapore,1997 BMW F650 ST,2005,3516.04
Singapore,1996 Peterbilt 379 Stake Bed with Outrigger,2005,0
Singapore,1992 Porsche Cayenne Turbo Silver,2005,0
Singapore,1992 Ferrari 360 Spider red,2005,0
Singapore,1982 Camaro Z28,2005,0
Singapore,1980’s GM Manhattan Express,2005,0
Singapore,1970 Triumph Spitfire,2005,0
Singapore,1970 Dodge Coronet,2005,0
Singapore,1970 Chevy Chevelle SS 454,2005,0
Singapore,1969 Ford Falcon,2005,0
Singapore,1969 Dodge Charger,2005,0
Singapore,1969 Corvair Monza,2005,0
Singapore,1969 Chevrolet Camaro Z28,2005,0
Singapore,1966 Shelby Cobra 427 S/C,2005,0
Singapore,1965 Aston Martin DB5,2005,0
Singapore,1964 Mercedes Tour Bus,2005,0
Singapore,1962 Volkswagen Microbus,2005,0
Singapore,1962 LanciaA Delta 16V,2005,0
Singapore,1962 City of Detroit Streetcar,2005,0
Singapore,1958 Setra Bus,2005,0
Singapore,1958 Chevy Corvette Limited Edition,2005,0
Singapore,1957 Ford Thunderbird,2005,0
Singapore,1957 Chevy Pickup,2005,0
Singapore,1954 Greyhound Scenicruiser,2005,0
Singapore,1952 Citroen-15CV,2005,0
Singapore,1952 Alpine Renault 1300,2005,0
Singapore,1950's Chicago Surface Lines Streetcar,2005,0
Singapore,1949 Jaguar XK 120,2005,0
Singapore,1940s Ford truck,2005,0
Singapore,1940 Ford Pickup Truck,2005,0
Singapore,1939 Chevrolet Deluxe Coupe,2005,1700.68
Singapore,1939 Cadillac Limousine,2005,0
Singapore,1936 Mercedes Benz 500k Roadster,2005,0
Singapore,1934 Ford V8 Coupe,2005,0
Singapore,1932 Model A Ford J-Coupe,2005,625.5
Singapore,1932 Alfa Romeo 8C2300 Spider Sport,2005,0
Singapore,1926 Ford Fire Engine,2005,0
Singapore,1917 Grand Touring Sedan,2005,0
Singapore,1913 Ford Model T Speedster,2005,0
Singapore,1911 Ford Town Car,2005,0
Singapore,1904 Buick Runabout,2005,0
Singapore,1903 Ford Model A,2005,0
Singapore,18th Century Vintage Horse Carriage,2005,0
Singapore,18th century schooner,2005,0
Singapore,The Queen Mary,2004,0
Singapore,The Mayflower,2004,0
Singapore,Pont Yacht,2004,0
Singapore,Diamond T620 Semi-Skirted Tanker,2004,3054.57
Singapore,Collectable Wooden Train,2004,0
Singapore,2002 Chevy Corvette,2004,4170.93
Singapore,2001 Ferrari Enzo,2004,0
Singapore,1998 Chrysler Plymouth Prowler,2004,4027.8
Singapore,1997 BMW F650 ST,2004,0
Singapore,1996 Peterbilt 379 Stake Bed with Outrigger,2004,2193.36
Singapore,1992 Porsche Cayenne Turbo Silver,2004,0
Singapore,1992 Ferrari 360 Spider red,2004,4115.07
Singapore,1982 Camaro Z28,2004,2790.62
Singapore,1980’s GM Manhattan Express,2004,5949.12
Singapore,1970 Triumph Spitfire,2004,0
Singapore,1970 Dodge Coronet,2004,1310.96
Singapore,1970 Chevy Chevelle SS 454,2004,2407.68
Singapore,1969 Ford Falcon,2004,0
Singapore,1969 Dodge Charger,2004,2611.84
Singapore,1969 Corvair Monza,2004,0
Singapore,1969 Chevrolet Camaro Z28,2004,2590.46
Singapore,1966 Shelby Cobra 427 S/C,2004,2465
Singapore,1965 Aston Martin DB5,2004,2414.2
Singapore,1964 Mercedes Tour Bus,2004,4089.52
Singapore,1962 Volkswagen Microbus,2004,8604.08
Singapore,1962 LanciaA Delta 16V,2004,9532.46
Singapore,1962 City of Detroit Streetcar,2004,0
Singapore,1958 Setra Bus,2004,0
Singapore,1958 Chevy Corvette Limited Edition,2004,975.57
Singapore,1957 Ford Thunderbird,2004,1311.46
Singapore,1957 Chevy Pickup,2004,5396.72
Singapore,1954 Greyhound Scenicruiser,2004,1839.6
Singapore,1952 Citroen-15CV,2004,5242.56
Singapore,1952 Alpine Renault 1300,2004,0
Singapore,1950's Chicago Surface Lines Streetcar,2004,0
Singapore,1949 Jaguar XK 120,2004,2862.3
Singapore,1940s Ford truck,2004,8927.24
Singapore,1940 Ford Pickup Truck,2004,0
Singapore,1939 Chevrolet Deluxe Coupe,2004,933.51
Singapore,1939 Cadillac Limousine,2004,0
Singapore,1936 Mercedes Benz 500k Roadster,2004,1245.75
Singapore,1934 Ford V8 Coupe,2004,0
Singapore,1932 Model A Ford J-Coupe,2004,3192.38
Singapore,1932 Alfa Romeo 8C2300 Spider Sport,2004,3156.65
Singapore,1926 Ford Fire Engine,2004,3828.4
Singapore,1917 Grand Touring Sedan,2004,5385.6
Singapore,1913 Ford Model T Speedster,2004,0
Singapore,1911 Ford Town Car,2004,1407
Singapore,1904 Buick Runabout,2004,0
Singapore,1903 Ford Model A,2004,0
Singapore,18th Century Vintage Horse Carriage,2004,0
Singapore,18th century schooner,2004,0
Singapore,The Queen Mary,2003,4022.1
Singapore,The Mayflower,2003,2863.3
Singapore,Pont Yacht,2003,2621
Singapore,Diamond T620 Semi-Skirted Tanker,2003,5111.52
Singapore,Collectable Wooden Train,2003,5950.78
Singapore,2002 Chevy Corvette,2003,0
Singapore,2001 Ferrari Enzo,2003,13851.97
Singapore,1998 Chrysler Plymouth Prowler,2003,3893.54
Singapore,1997 BMW F650 ST,2003,0
Singapore,1996 Peterbilt 379 Stake Bed with Outrigger,2003,3040.45
Singapore,1992 Porsche Cayenne Turbo Silver,2003,2554.8
Singapore,1992 Ferrari 360 Spider red,2003,7242.7
Singapore,1982 Camaro Z28,2003,1901.6
Singapore,1980’s GM Manhattan Express,2003,0
Singapore,1970 Triumph Spitfire,2003,6144.04
Singapore,1970 Dodge Coronet,2003,1170.5
Singapore,1970 Chevy Chevelle SS 454,2003,0
Singapore,1969 Ford Falcon,2003,10858.8
Singapore,1969 Dodge Charger,2003,0
Singapore,1969 Corvair Monza,2003,10578.84
Singapore,1969 Chevrolet Camaro Z28,2003,0
Singapore,1966 Shelby Cobra 427 S/C,2003,0
Singapore,1965 Aston Martin DB5,2003,0
Singapore,1964 Mercedes Tour Bus,2003,5532.88
Singapore,1962 Volkswagen Microbus,2003,3762.24
Singapore,1962 LanciaA Delta 16V,2003,2423
Singapore,1962 City of Detroit Streetcar,2003,3038.63
Singapore,1958 Setra Bus,2003,4059
Singapore,1958 Chevy Corvette Limited Edition,2003,840.24
Singapore,1957 Ford Thunderbird,2003,0
Singapore,1957 Chevy Pickup,2003,5232.96
Singapore,1954 Greyhound Scenicruiser,2003,2441.28
Singapore,1952 Citroen-15CV,2003,0
Singapore,1952 Alpine Renault 1300,2003,8197.2
Singapore,1950's Chicago Surface Lines Streetcar,2003,2433.2
Singapore,1949 Jaguar XK 120,2003,0
Singapore,1940s Ford truck,2003,5458.11
Singapore,1940 Ford Pickup Truck,2003,3252.78
Singapore,1939 Chevrolet Deluxe Coupe,2003,0
Singapore,1939 Cadillac Limousine,2003,1418.7
Singapore,1936 Mercedes Benz 500k Roadster,2003,0
Singapore,1934 Ford V8 Coupe,2003,1686.3
Singapore,1932 Model A Ford J-Coupe,2003,0
Singapore,1932 Alfa Romeo 8C2300 Spider Sport,2003,0
Singapore,1926 Ford Fire Engine,2003,1883.87
Singapore,1917 Grand Touring Sedan,2003,0
Singapore,1913 Ford Model T Speedster,2003,4380.87
Singapore,1911 Ford Town Car,2003,0
Singapore,1904 Buick Runabout,2003,1695.79
Singapore,1903 Ford Model A,2003,3160.82
Singapore,18th Century Vintage Horse Carriage,2003,2532.14
Singapore,18th century schooner,2003,4887.2
Spain,The USS Constitution Ship,2005,2487.14
Spain,The Titanic,2005,3741.3
Spain,The Schooner Bluenose,2005,0
Spain,The Queen Mary,2005,2413.2
Spain,The Mayflower,2005,0
Spain,Pont Yacht,2005,2254.06
Spain,P-51-D Mustang,2005,1525.65
Spain,HMS Bounty,2005,2467.61
Spain,F/A 18 Hornet 1/72,2005,2176
Spain,Diamond T620 Semi-Skirted Tanker,2005,5491.26
Spain,Corsair F4U ( Bird Cage),2005,2294.36
Spain,Collectable Wooden Train,2005,2176.2
Spain,Boeing X-32A JSF,2005,2383.5
Spain,ATA: B757-300,2005,0
Spain,American Airlines: MD-11S,2005,2605.68
Spain,American Airlines: B767-300,2005,0
Spain,America West Airlines B757-200,2005,3357.75
Spain,2002 Yamaha YZR M1,2005,0
Spain,2002 Chevy Corvette,2005,3094.68
Spain,2001 Ferrari Enzo,2005,0
Spain,1999 Yamaha Speed Boat,2005,2705.44
Spain,1999 Indy 500 Monte Carlo SS,2005,3292.08
Spain,1998 Chrysler Plymouth Prowler,2005,6175.83
Spain,1997 BMW F650 ST,2005,0
Spain,1996 Peterbilt 379 Stake Bed with Outrigger,2005,0
Spain,1995 Honda Civic,2005,0
Spain,1993 Mazda RX-7,2005,0
Spain,1992 Porsche Cayenne Turbo Silver,2005,9683.85
Spain,1992 Ferrari 360 Spider red,2005,19751.87
Spain,1982 Lamborghini Diablo,2005,1254.19
Spain,1982 Ducati 996 R,2005,1432
Spain,1982 Ducati 900 Monster,2005,0
Spain,1982 Camaro Z28,2005,0
Spain,1980s Black Hawk Helicopter,2005,3272
Spain,1980’s GM Manhattan Express,2005,0
Spain,1976 Ford Gran Torino,2005,6320.57
Spain,1974 Ducati 350 Mk3 Desmo,2005,0
Spain,1972 Alfa Romeo GTA,2005,0
Spain,1971 Alpine Renault 1600s,2005,2422.36
Spain,1970 Triumph Spitfire,2005,9862.59
Spain,1970 Plymouth Hemi Cuda,2005,0
Spain,1970 Dodge Coronet,2005,3801.18
Spain,1970 Chevy Chevelle SS 454,2005,2273.92
Spain,1969 Ford Falcon,2005,0
Spain,1969 Dodge Super Bee,2005,1468.28
Spain,1969 Dodge Charger,2005,0
Spain,1969 Corvair Monza,2005,0
Spain,1969 Chevrolet Camaro Z28,2005,3390.2
Spain,1968 Ford Mustang,2005,0
Spain,1968 Dodge Charger,2005,0
Spain,1966 Shelby Cobra 427 S/C,2005,1561.6
Spain,1965 Aston Martin DB5,2005,4146.3
Spain,1964 Mercedes Tour Bus,2005,9950.03
Spain,1962 Volkswagen Microbus,2005,7693
Spain,1962 LanciaA Delta 16V,2005,0
Spain,1962 City of Detroit Streetcar,2005,1847.56
Spain,1961 Chevrolet Impala,2005,3314.44
Spain,1960 BSA Gold Star DBD34,2005,0
Spain,1958 Setra Bus,2005,0
Spain,1958 Chevy Corvette Limited Edition,2005,3942.56
Spain,1957 Vespa GS150,2005,1688.4
Spain,1957 Ford Thunderbird,2005,1607.76
Spain,1957 Corvette Convertible,2005,5978.98
Spain,1957 Chevy Pickup,2005,5439.42
Spain,1956 Porsche 356A Coupe,2005,4263.6
Spain,1954 Greyhound Scenicruiser,2005,4375.46
Spain,1952 Citroen-15CV,2005,4909.08
Spain,1952 Alpine Renault 1300,2005,0
Spain,1950's Chicago Surface Lines Streetcar,2005,4138.82
Spain,1949 Jaguar XK 120,2005,2780.64
Spain,1948 Porsche Type 356 Roadster,2005,4295.04
Spain,1948 Porsche 356-A Roadster,2005,0
Spain,1941 Chevrolet Special Deluxe Cabriolet,2005,2212.76
Spain,1940s Ford truck,2005,0
Spain,1940 Ford Pickup Truck,2005,0
Spain,1940 Ford Delivery Sedan,2005,0
Spain,1939 Chevrolet Deluxe Coupe,2005,955.84
Spain,1939 Cadillac Limousine,2005,0
Spain,1938 Cadillac V-16 Presidential Limousine,2005,1016.01
Spain,1937 Lincoln Berline,2005,2385.72
Spain,1937 Horch 930V Limousine,2005,1909.95
Spain,1936 Mercedes-Benz 500K Special Roadster,2005,0
Spain,1936 Mercedes Benz 500k Roadster,2005,1411.26
Spain,1936 Chrysler Airflow,2005,0
Spain,1934 Ford V8 Coupe,2005,0
Spain,1932 Model A Ford J-Coupe,2005,4780
Spain,1932 Alfa Romeo 8C2300 Spider Sport,2005,2503.36
Spain,1930 Buick Marquette Phaeton,2005,0
Spain,1928 Mercedes-Benz SSK,2005,3295.74
Spain,1928 Ford Phaeton Deluxe,2005,0
Spain,1928 British Royal Navy Airplane,2005,3358.08
Spain,1926 Ford Fire Engine,2005,2342.01
Spain,1917 Maxwell Touring Car,2005,0
Spain,1917 Grand Touring Sedan,2005,6099.6
Spain,1913 Ford Model T Speedster,2005,0
Spain,1912 Ford Model T Delivery Wagon,2005,0
Spain,1911 Ford Town Car,2005,1372.95
Spain,1904 Buick Runabout,2005,2162.72
Spain,1903 Ford Model A,2005,3015.84
Spain,1900s Vintage Tri-Plane,2005,3586.5
Spain,1900s Vintage Bi-Plane,2005,2217.54
Spain,18th Century Vintage Horse Carriage,2005,0
Spain,18th century schooner,2005,0
Spain,The USS Constitution Ship,2004,1991.43
Spain,The Titanic,2004,2701.65
Spain,The Schooner Bluenose,2004,2576
Spain,The Queen Mary,2004,2433
Spain,The Mayflower,2004,2134.16
Spain,Pont Yacht,2004,961
Spain,P-51-D Mustang,2004,0
Spain,HMS Bounty,2004,0
Spain,F/A 18 Hornet 1/72,2004,0
Spain,Diamond T620 Semi-Skirted Tanker,2004,5725.26
Spain,Corsair F4U ( Bird Cage),2004,0
Spain,Collectable Wooden Train,2004,3886.39
Spain,Boeing X-32A JSF,2004,0
Spain,ATA: B757-300,2004,2855.92
Spain,American Airlines: MD-11S,2004,0
Spain,American Airlines: B767-300,2004,2219.7
Spain,America West Airlines B757-200,2004,4497.35
Spain,2002 Yamaha YZR M1,2004,0
Spain,2002 Chevy Corvette,2004,13391.68
Spain,2001 Ferrari Enzo,2004,18090.9
Spain,1999 Yamaha Speed Boat,2004,3624.9
Spain,1999 Indy 500 Monte Carlo SS,2004,9637.32
Spain,1998 Chrysler Plymouth Prowler,2004,8612.2
Spain,1997 BMW F650 ST,2004,5273.95
Spain,1996 Peterbilt 379 Stake Bed with Outrigger,2004,3805.26
Spain,1995 Honda Civic,2004,5482.52
Spain,1993 Mazda RX-7,2004,3406.92
Spain,1992 Porsche Cayenne Turbo Silver,2004,4624.84
Spain,1992 Ferrari 360 Spider red,2004,15863.72
Spain,1982 Lamborghini Diablo,2004,2616.6
Spain,1982 Ducati 996 R,2004,1253.62
Spain,1982 Ducati 900 Monster,2004,2300.1
Spain,1982 Camaro Z28,2004,5525.94
Spain,1980s Black Hawk Helicopter,2004,0
Spain,1980’s GM Manhattan Express,2004,7198.29
Spain,1976 Ford Gran Torino,2004,2704.57
Spain,1974 Ducati 350 Mk3 Desmo,2004,3755.6
Spain,1972 Alfa Romeo GTA,2004,2864.16
Spain,1971 Alpine Renault 1600s,2004,2667.28
Spain,1970 Triumph Spitfire,2004,2944.25
Spain,1970 Plymouth Hemi Cuda,2004,0
Spain,1970 Dodge Coronet,2004,4501.64
Spain,1970 Chevy Chevelle SS 454,2004,6552.43
Spain,1969 Ford Falcon,2004,7206.43
Spain,1969 Dodge Super Bee,2004,0
Spain,1969 Dodge Charger,2004,3648.15
Spain,1969 Corvair Monza,2004,12117.96
Spain,1969 Chevrolet Camaro Z28,2004,6842.9
Spain,1968 Ford Mustang,2004,0
Spain,1968 Dodge Charger,2004,3892.98
Spain,1966 Shelby Cobra 427 S/C,2004,4143.15
Spain,1965 Aston Martin DB5,2004,7628.02
Spain,1964 Mercedes Tour Bus,2004,4202.28
Spain,1962 Volkswagen Microbus,2004,12657.33
Spain,1962 LanciaA Delta 16V,2004,0
Spain,1962 City of Detroit Streetcar,2004,2500.08
Spain,1961 Chevrolet Impala,2004,2105.04
Spain,1960 BSA Gold Star DBD34,2004,3435.3
Spain,1958 Setra Bus,2004,0
Spain,1958 Chevy Corvette Limited Edition,2004,2907.09
Spain,1957 Vespa GS150,2004,1869.3
Spain,1957 Ford Thunderbird,2004,3453.67
Spain,1957 Corvette Convertible,2004,3124.75
Spain,1957 Chevy Pickup,2004,8709.96
Spain,1956 Porsche 356A Coupe,2004,10183.88
Spain,1954 Greyhound Scenicruiser,2004,1590.75
Spain,1952 Citroen-15CV,2004,10129.37
Spain,1952 Alpine Renault 1300,2004,0
Spain,1950's Chicago Surface Lines Streetcar,2004,1661.04
Spain,1949 Jaguar XK 120,2004,9913.67
Spain,1948 Porsche Type 356 Roadster,2004,9508.29
Spain,1948 Porsche 356-A Roadster,2004,1293.6
Spain,1941 Chevrolet Special Deluxe Cabriolet,2004,0
Spain,1940s Ford truck,2004,0
Spain,1940 Ford Pickup Truck,2004,0
Spain,1940 Ford Delivery Sedan,2004,1928.75
Spain,1939 Chevrolet Deluxe Coupe,2004,643.8
Spain,1939 Cadillac Limousine,2004,2658.03
Spain,1938 Cadillac V-16 Presidential Limousine,2004,3595.92
Spain,1937 Lincoln Berline,2004,3986.4
Spain,1937 Horch 930V Limousine,2004,0
Spain,1936 Mercedes-Benz 500K Special Roadster,2004,970.4
Spain,1936 Mercedes Benz 500k Roadster,2004,2553.88
Spain,1936 Chrysler Airflow,2004,10757.44
Spain,1934 Ford V8 Coupe,2004,1319.04
Spain,1932 Model A Ford J-Coupe,2004,3398.22
Spain,1932 Alfa Romeo 8C2300 Spider Sport,2004,3773.23
Spain,1930 Buick Marquette Phaeton,2004,1483.6
Spain,1928 Mercedes-Benz SSK,2004,14448.25
Spain,1928 Ford Phaeton Deluxe,2004,2628.99
Spain,1928 British Royal Navy Airplane,2004,0
Spain,1926 Ford Fire Engine,2004,1731.9
Spain,1917 Maxwell Touring Car,2004,3142.8
Spain,1917 Grand Touring Sedan,2004,4998
Spain,1913 Ford Model T Speedster,2004,2613.9
Spain,1912 Ford Model T Delivery Wagon,2004,2602.2
Spain,1911 Ford Town Car,2004,3736.74
Spain,1904 Buick Runabout,2004,2106.6
Spain,1903 Ford Model A,2004,5949.68
Spain,1900s Vintage Tri-Plane,2004,2550.4
Spain,1900s Vintage Bi-Plane,2004,0
Spain,18th Century Vintage Horse Carriage,2004,2490.23
Spain,18th century schooner,2004,3342.54
Spain,The USS Constitution Ship,2003,5383.56
Spain,The Titanic,2003,14042.09
Spain,The Schooner Bluenose,2003,5282.08
Spain,The Queen Mary,2003,6803.93
Spain,The Mayflower,2003,7241.5
Spain,Pont Yacht,2003,6752.68
Spain,P-51-D Mustang,2003,3932.74
Spain,HMS Bounty,2003,1890
Spain,F/A 18 Hornet 1/72,2003,0
Spain,Diamond T620 Semi-Skirted Tanker,2003,7948.47
Spain,Corsair F4U ( Bird Cage),2003,0
Spain,Collectable Wooden Train,2003,8395.81
Spain,Boeing X-32A JSF,2003,1152.17
Spain,ATA: B757-300,2003,3107.43
Spain,American Airlines: MD-11S,2003,0
Spain,American Airlines: B767-300,2003,5568.24
Spain,America West Airlines B757-200,2003,0
Spain,2002 Yamaha YZR M1,2003,2701.2
Spain,2002 Chevy Corvette,2003,0
Spain,2001 Ferrari Enzo,2003,4031.4
Spain,1999 Yamaha Speed Boat,2003,3838.24
Spain,1999 Indy 500 Monte Carlo SS,2003,0
Spain,1998 Chrysler Plymouth Prowler,2003,9964.72
Spain,1997 BMW F650 ST,2003,1860.93
Spain,1996 Peterbilt 379 Stake Bed with Outrigger,2003,1613.3
Spain,1995 Honda Civic,2003,0
Spain,1993 Mazda RX-7,2003,0
Spain,1992 Porsche Cayenne Turbo Silver,2003,8389.47
Spain,1992 Ferrari 360 Spider red,2003,16022.97
Spain,1982 Lamborghini Diablo,2003,697.83
Spain,1982 Ducati 996 R,2003,1776.52
Spain,1982 Ducati 900 Monster,2003,2472.54
Spain,1982 Camaro Z28,2003,4369.5
Spain,1980s Black Hawk Helicopter,2003,0
Spain,1980’s GM Manhattan Express,2003,7460.19
Spain,1976 Ford Gran Torino,2003,4092.16
Spain,1974 Ducati 350 Mk3 Desmo,2003,3771.6
Spain,1972 Alfa Romeo GTA,2003,5324.4
Spain,1971 Alpine Renault 1600s,2003,1935.96
Spain,1970 Triumph Spitfire,2003,4529.6
Spain,1970 Plymouth Hemi Cuda,2003,2808.96
Spain,1970 Dodge Coronet,2003,3594.52
Spain,1970 Chevy Chevelle SS 454,2003,0
Spain,1969 Ford Falcon,2003,7630.28
Spain,1969 Dodge Super Bee,2003,2202.42
Spain,1969 Dodge Charger,2003,5412.52
Spain,1969 Corvair Monza,2003,9862.6
Spain,1969 Chevrolet Camaro Z28,2003,0
Spain,1968 Ford Mustang,2003,3229.8
Spain,1968 Dodge Charger,2003,2231.4
Spain,1966 Shelby Cobra 427 S/C,2003,0
Spain,1965 Aston Martin DB5,2003,0
Spain,1964 Mercedes Tour Bus,2003,9035.47
Spain,1962 Volkswagen Microbus,2003,6134.04
Spain,1962 LanciaA Delta 16V,2003,2697.64
Spain,1962 City of Detroit Streetcar,2003,3358.53
Spain,1961 Chevrolet Impala,2003,0
Spain,1960 BSA Gold Star DBD34,2003,0
Spain,1958 Setra Bus,2003,2841.3
Spain,1958 Chevy Corvette Limited Edition,2003,2600.56
Spain,1957 Vespa GS150,2003,0
Spain,1957 Ford Thunderbird,2003,0
Spain,1957 Corvette Convertible,2003,0
Spain,1957 Chevy Pickup,2003,8469.38
Spain,1956 Porsche 356A Coupe,2003,6600.21
Spain,1954 Greyhound Scenicruiser,2003,3550.42
Spain,1952 Citroen-15CV,2003,0
Spain,1952 Alpine Renault 1300,2003,7817.74
Spain,1950's Chicago Surface Lines Streetcar,2003,5604.39
Spain,1949 Jaguar XK 120,2003,0
Spain,1948 Porsche Type 356 Roadster,2003,0
Spain,1948 Porsche 356-A Roadster,2003,3291.75
Spain,1941 Chevrolet Special Deluxe Cabriolet,2003,1886.5
Spain,1940s Ford truck,2003,5146
Spain,1940 Ford Pickup Truck,2003,4433.46
Spain,1940 Ford Delivery Sedan,2003,1494.46
Spain,1939 Chevrolet Deluxe Coupe,2003,892.16
Spain,1939 Cadillac Limousine,2003,2033.47
Spain,1938 Cadillac V-16 Presidential Limousine,2003,881.76
Spain,1937 Lincoln Berline,2003,3550.68
Spain,1937 Horch 930V Limousine,2003,0
Spain,1936 Mercedes-Benz 500K Special Roadster,2003,4350.18
Spain,1936 Mercedes Benz 500k Roadster,2003,0
Spain,1936 Chrysler Airflow,2003,2847.84
Spain,1934 Ford V8 Coupe,2003,2844.64
Spain,1932 Model A Ford J-Coupe,2003,0
Spain,1932 Alfa Romeo 8C2300 Spider Sport,2003,0
Spain,1930 Buick Marquette Phaeton,2003,1874.23
Spain,1928 Mercedes-Benz SSK,2003,5535.2
Spain,1928 Ford Phaeton Deluxe,2003,3303.09
Spain,1928 British Royal Navy Airplane,2003,4486.22
Spain,1926 Ford Fire Engine,2003,4869.03
Spain,1917 Maxwell Touring Car,2003,3581.5
Spain,1917 Grand Touring Sedan,2003,0
Spain,1913 Ford Model T Speedster,2003,2889.51
Spain,1912 Ford Model T Delivery Wagon,2003,7495.1
Spain,1911 Ford Town Car,2003,0
Spain,1904 Buick Runabout,2003,11973.32
Spain,1903 Ford Model A,2003,11431.17
Spain,1900s Vintage Tri-Plane,2003,2832.68
Spain,1900s Vintage Bi-Plane,2003,0
Spain,18th Century Vintage Horse Carriage,2003,2796
Spain,18th century schooner,2003,14733.37
Sweden,The Schooner Bluenose,2005,0
Sweden,Collectable Wooden Train,2005,0
Sweden,1997 BMW R 1100 S,2005,5071.5
Sweden,1996 Peterbilt 379 Stake Bed with Outrigger,2005,0
Sweden,1982 Camaro Z28,2005,0
Sweden,1980’s GM Manhattan Express,2005,0
Sweden,1976 Ford Gran Torino,2005,0
Sweden,1971 Alpine Renault 1600s,2005,0
Sweden,1970 Plymouth Hemi Cuda,2005,2757.96
Sweden,1969 Dodge Charger,2005,4817.03
Sweden,1968 Ford Mustang,2005,4755.4
Sweden,1968 Dodge Charger,2005,2378.25
Sweden,1962 Volkswagen Microbus,2005,0
Sweden,1962 LanciaA Delta 16V,2005,0
Sweden,1960 BSA Gold Star DBD34,2005,3023.3
Sweden,1958 Setra Bus,2005,0
Sweden,1952 Alpine Renault 1300,2005,0
Sweden,1948 Porsche 356-A Roadster,2005,3131.59
Sweden,1940s Ford truck,2005,0
Sweden,1940 Ford Pickup Truck,2005,0
Sweden,1940 Ford Delivery Sedan,2005,0
Sweden,1939 Cadillac Limousine,2005,0
Sweden,1936 Harley Davidson El Knucklehead,2005,2031.51
Sweden,1934 Ford V8 Coupe,2005,0
Sweden,1926 Ford Fire Engine,2005,0
Sweden,1913 Ford Model T Speedster,2005,0
Sweden,1912 Ford Model T Delivery Wagon,2005,0
Sweden,1904 Buick Runabout,2005,0
Sweden,18th Century Vintage Horse Carriage,2005,0
Sweden,18th century schooner,2005,0
Sweden,The Schooner Bluenose,2004,2366.13
Sweden,Collectable Wooden Train,2004,3033.28
Sweden,1997 BMW R 1100 S,2004,0
Sweden,1996 Peterbilt 379 Stake Bed with Outrigger,2004,1696
Sweden,1982 Camaro Z28,2004,2435.72
Sweden,1980’s GM Manhattan Express,2004,2153.58
Sweden,1976 Ford Gran Torino,2004,3491
Sweden,1971 Alpine Renault 1600s,2004,1576.12
Sweden,1970 Plymouth Hemi Cuda,2004,2425.92
Sweden,1969 Dodge Charger,2004,0
Sweden,1968 Ford Mustang,2004,5730.04
Sweden,1968 Dodge Charger,2004,3575.95
